evaspot_name,japanese_name,evaspot_kind_name,diskinds,evaspot_capacity,cities_name,cities_subdiv,cities_subarea_name,shelter_status_name,longitude,latitude,内水氾濫,土石流,地震,大規模な火事,崖崩れ・地滑り,津波,洪水,高潮
武道館,ぶどうかん,指定避難所,"[{'code': '2', 'name': '洪水'}, {'code': '3', 'name': '土石流'}, {'code': '4', 'name': '高潮'}, {'code': '5', 'name': '地震'}, {'code': '6', 'name': '津波'}]",356,敦賀市,敦賀市曙町１１-８０,北地区,未開設,136.074141,35.655194,0,1,1,0,0,1,1,1
北公民館,きたこうみんかん,指定緊急避難場所,"[{'code': '2', 'name': '洪水'}, {'code': '3', 'name': '土石流'}, {'code': '4', 'name': '高潮'}, {'code': '5', 'name': '地震'}, {'code': '6', 'name': '津波'}, {'code': '7', 'name': '大規模な火事'}]",70,敦賀市,敦賀市曙町１１-9１,北地区,未開設,136.074862,35.655851,0,1,1,1,0,1,1,1
北公民館,きたこうみんかん,指定避難所,"[{'code': '2', 'name': '洪水'}, {'code': '3', 'name': '土石流'}, {'code': '4', 'name': '高潮'}, {'code': '5', 'name': '地震'}, {'code': '6', 'name': '津波'}, {'code': '7', 'name': '大規模な火事'}]",70,敦賀市,敦賀市曙町１１-9１,北地区,未開設,136.074862,35.655851,0,1,1,1,0,1,1,1
旧敦賀北小学校,きゅうつるがきたしょうがっこう,指定緊急避難場所,"[{'code': '2', 'name': '洪水'}, {'code': '3', 'name': '土石流'}, {'code': '4', 'name': '高潮'}, {'code': '5', 'name': '地震'}, {'code': '6', 'name': '津波'}, {'code': '7', 'name': '大規模な火事'}]",315,敦賀市,敦賀市曙町１１-9４,北地区,未開設,136.075591,35.656251,0,1,1,1,0,1,1,1
旧敦賀北小学校,きゅうつるがきたしょうがっこう,指定避難所,"[{'code': '2', 'name': '洪水'}, {'code': '3', 'name': '土石流'}, {'code': '4', 'name': '高潮'}, {'code': '5', 'name': '地震'}, {'code': '6', 'name': '津波'}, {'code': '7', 'name': '大規模な火事'}]",315,敦賀市,敦賀市曙町１１-9４,北地区,未開設,136.075591,35.656251,0,1,1,1,0,1,1,1
敦賀市立看護大学,つるがしりつかんごだいがく,指定緊急避難場所,"[{'code': '2', 'name': '洪水'}, {'code': '3', 'name': '土石流'}, {'code': '4', 'name': '高潮'}, {'code': '5', 'name': '地震'}, {'code': '6', 'name': '津波'}, {'code': '7', 'name': '大規模な火事'}]",380,敦賀市,敦賀市木崎７８-２-１,松原地区,未開設,136.034318,35.646237,0,1,1,1,0,1,1,1
敦賀市立看護大学,つるがしりつかんごだいがく,指定避難所,"[{'code': '2', 'name': '洪水'}, {'code': '3', 'name': '土石流'}, {'code': '4', 'name': '高潮'}, {'code': '5', 'name': '地震'}, {'code': '6', 'name': '津波'}, {'code': '7', 'name': '大規模な火事'}]",380,敦賀市,敦賀市木崎７８-２-１,松原地区,未開設,136.034318,35.646237,0,1,1,1,0,1,1,1
本町第１公園,ほんまちだい１こうえん,指定緊急避難場所,"[{'code': '2', 'name': '洪水'}, {'code': '3', 'name': '土石流'}, {'code': '4', 'name': '高潮'}, {'code': '5', 'name': '地震'}, {'code': '6', 'name': '津波'}, {'code': '7', 'name': '大規模な火事'}]",,敦賀市,敦賀市本町１丁目３-５,南地区,常設,136.074729,35.65275,0,1,1,1,0,1,1,1
本町第３公園,ほんまちだい３こうえん,指定緊急避難場所,"[{'code': '2', 'name': '洪水'}, {'code': '3', 'name': '土石流'}, {'code': '4', 'name': '高潮'}, {'code': '5', 'name': '地震'}, {'code': '6', 'name': '津波'}, {'code': '7', 'name': '大規模な火事'}]",,敦賀市,敦賀市本町２丁目５-３,南地区,常設,136.073802,35.648878,0,1,1,1,0,1,1,1
南公民館,みなみこうみんかん,指定緊急避難場所,"[{'code': '2', 'name': '洪水'}, {'code': '3', 'name': '土石流'}, {'code': '4', 'name': '高潮'}, {'code': '5', 'name': '地震'}, {'code': '6', 'name': '津波'}, {'code': '7', 'name': '大規模な火事'}]",84,敦賀市,敦賀市本町２丁目１-２０,南地区,未開設,136.073526,35.650725,0,1,1,1,0,1,1,1
南公民館,みなみこうみんかん,指定避難所,"[{'code': '2', 'name': '洪水'}, {'code': '3', 'name': '土石流'}, {'code': '4', 'name': '高潮'}, {'code': '5', 'name': '地震'}, {'code': '6', 'name': '津波'}, {'code': '7', 'name': '大規模な火事'}]",84,敦賀市,敦賀市本町２丁目１-２０,南地区,未開設,136.073526,35.650725,0,1,1,1,0,1,1,1
本町第２公園,ほんまちだい２こうえん,指定緊急避難場所,"[{'code': '3', 'name': '土石流'}, {'code': '4', 'name': '高潮'}, {'code': '5', 'name': '地震'}, {'code': '6', 'name': '津波'}, {'code': '7', 'name': '大規模な火事'}]",,敦賀市,敦賀市本町１丁目１３-３,南地区,常設,136.071972,35.651971,0,1,1,1,0,1,0,1
東浦小中学校,ひがしうらしょうちゅうがっこう,指定緊急避難場所,"[{'code': '2', 'name': '洪水'}, {'code': '3', 'name': '土石流'}, {'code': '4', 'name': '高潮'}, {'code': '5', 'name': '地震'}, {'code': '6', 'name': '津波'}, {'code': '7', 'name': '大規模な火事'}]",281,敦賀市,敦賀市杉津１9-１２-１,東浦地区,未開設,136.10105,35.737877,0,1,1,1,0,1,1,1
東浦小中学校,ひがしうらしょうちゅうがっこう,指定避難所,"[{'code': '2', 'name': '洪水'}, {'code': '3', 'name': '土石流'}, {'code': '4', 'name': '高潮'}, {'code': '5', 'name': '地震'}, {'code': '6', 'name': '津波'}, {'code': '7', 'name': '大規模な火事'}]",281,敦賀市,敦賀市杉津１9-１２-１,東浦地区,未開設,136.10105,35.737877,0,1,1,1,0,1,1,1
プラザ萬象,ぷらざばんしょう,指定避難所,"[{'code': '2', 'name': '洪水'}, {'code': '3', 'name': '土石流'}, {'code': '4', 'name': '高潮'}, {'code': '5', 'name': '地震'}, {'code': '6', 'name': '津波'}, {'code': '7', 'name': '大規模な火事'}]",505,敦賀市,敦賀市東洋町１-１,南地区,未開設,136.07059,35.644274,0,1,1,1,0,1,1,1
プラザ萬象,ぷらざばんしょう,指定緊急避難場所,"[{'code': '2', 'name': '洪水'}, {'code': '3', 'name': '土石流'}, {'code': '4', 'name': '高潮'}, {'code': '5', 'name': '地震'}, {'code': '6', 'name': '津波'}, {'code': '7', 'name': '大規模な火事'}]",505,敦賀市,敦賀市東洋町１-１,南地区,未開設,136.07059,35.644274,0,1,1,1,0,1,1,1
図書館,としょかん,指定緊急避難場所,"[{'code': '2', 'name': '洪水'}, {'code': '3', 'name': '土石流'}, {'code': '4', 'name': '高潮'}, {'code': '5', 'name': '地震'}, {'code': '6', 'name': '津波'}, {'code': '7', 'name': '大規模な火事'}]",,敦賀市,敦賀市東洋町２-１,南地区,未開設,136.069857,35.64418,0,1,1,1,0,1,1,1
東洋公園,とうようこうえん,指定緊急避難場所,"[{'code': '3', 'name': '土石流'}, {'code': '4', 'name': '高潮'}, {'code': '5', 'name': '地震'}, {'code': '6', 'name': '津波'}, {'code': '7', 'name': '大規模な火事'}]",,敦賀市,敦賀市東洋町４-１８,南地区,常設,136.067287,35.644707,0,1,1,1,0,1,0,1
松島第４公園,まつしまだい４こうえん,指定緊急避難場所,"[{'code': '3', 'name': '土石流'}, {'code': '4', 'name': '高潮'}, {'code': '5', 'name': '地震'}, {'code': '6', 'name': '津波'}, {'code': '7', 'name': '大規模な火事'}]",,敦賀市,敦賀市松島１３３-２２０１,松原地区,常設,136.051953,35.647591,0,1,1,1,0,1,0,1
松原小学校,まつばらしょうがっこう,指定避難所,"[{'code': '2', 'name': '洪水'}, {'code': '3', 'name': '土石流'}, {'code': '4', 'name': '高潮'}, {'code': '5', 'name': '地震'}, {'code': '6', 'name': '津波'}, {'code': '7', 'name': '大規模な火事'}]",369,敦賀市,敦賀市松島町２７-２２,松原地区,未開設,136.055758,35.655416,0,1,1,1,0,1,1,1
松原小学校,まつばらしょうがっこう,指定緊急避難場所,"[{'code': '2', 'name': '洪水'}, {'code': '3', 'name': '土石流'}, {'code': '4', 'name': '高潮'}, {'code': '5', 'name': '地震'}, {'code': '6', 'name': '津波'}, {'code': '7', 'name': '大規模な火事'}]",369,敦賀市,敦賀市松島町２７-２２,松原地区,未開設,136.055758,35.655416,0,1,1,1,0,1,1,1
松陵中学校,しょうりょうちゅうがっこう,指定避難所,"[{'code': '2', 'name': '洪水'}, {'code': '3', 'name': '土石流'}, {'code': '4', 'name': '高潮'}, {'code': '5', 'name': '地震'}, {'code': '6', 'name': '津波'}, {'code': '7', 'name': '大規模な火事'}]",485,敦賀市,敦賀市松葉町１-１,松原地区,未開設,136.049475,35.652508,0,1,1,1,0,1,1,1
松陵中学校,しょうりょうちゅうがっこう,指定緊急避難場所,"[{'code': '2', 'name': '洪水'}, {'code': '3', 'name': '土石流'}, {'code': '4', 'name': '高潮'}, {'code': '5', 'name': '地震'}, {'code': '6', 'name': '津波'}, {'code': '7', 'name': '大規模な火事'}]",485,敦賀市,敦賀市松葉町１-１,松原地区,未開設,136.049475,35.652508,0,1,1,1,0,1,1,1
市立体育館,しりつたいいくかん,指定避難所,"[{'code': '2', 'name': '洪水'}, {'code': '3', 'name': '土石流'}, {'code': '4', 'name': '高潮'}, {'code': '5', 'name': '地震'}, {'code': '6', 'name': '津波'}, {'code': '7', 'name': '大規模な火事'}]",585,敦賀市,敦賀市松葉町１-２,松原地区,未開設,136.048744,35.652563,0,1,1,1,0,1,1,1
市立体育館,しりつたいいくかん,指定緊急避難場所,"[{'code': '2', 'name': '洪水'}, {'code': '3', 'name': '土石流'}, {'code': '4', 'name': '高潮'}, {'code': '5', 'name': '地震'}, {'code': '6', 'name': '津波'}, {'code': '7', 'name': '大規模な火事'}]",585,敦賀市,敦賀市松葉町１-２,松原地区,未開設,136.048744,35.652563,0,1,1,1,0,1,1,1
敦賀高等学校,つるがこうとうがっこう,指定緊急避難場所,"[{'code': '2', 'name': '洪水'}, {'code': '3', 'name': '土石流'}, {'code': '4', 'name': '高潮'}, {'code': '5', 'name': '地震'}, {'code': '6', 'name': '津波'}, {'code': '7', 'name': '大規模な火事'}]",978,敦賀市,敦賀市松葉町２-１,松原地区,未開設,136.048881,35.651156,0,1,1,1,0,1,1,1
敦賀高等学校,つるがこうとうがっこう,指定避難所,"[{'code': '2', 'name': '洪水'}, {'code': '3', 'name': '土石流'}, {'code': '4', 'name': '高潮'}, {'code': '5', 'name': '地震'}, {'code': '6', 'name': '津波'}, {'code': '7', 'name': '大規模な火事'}]",978,敦賀市,敦賀市松葉町２-１,松原地区,未開設,136.048881,35.651156,0,1,1,1,0,1,1,1
境公園,さかいこうえん,指定緊急避難場所,"[{'code': '3', 'name': '土石流'}, {'code': '4', 'name': '高潮'}, {'code': '5', 'name': '地震'}, {'code': '7', 'name': '大規模な火事'}]",,敦賀市,敦賀市栄新町１０-１６,北地区,常設,136.074732,35.657701,0,1,1,1,0,0,0,1
市民文化センター,しみんぶんかせんたー,指定避難所,"[{'code': '2', 'name': '洪水'}, {'code': '3', 'name': '土石流'}, {'code': '4', 'name': '高潮'}, {'code': '5', 'name': '地震'}, {'code': '6', 'name': '津波'}, {'code': '7', 'name': '大規模な火事'}]",159,敦賀市,敦賀市桜町７-１,北地区,未開設,136.071186,35.659141,0,1,1,1,0,1,1,1
市民文化センター,しみんぶんかせんたー,指定緊急避難場所,"[{'code': '2', 'name': '洪水'}, {'code': '3', 'name': '土石流'}, {'code': '4', 'name': '高潮'}, {'code': '5', 'name': '地震'}, {'code': '6', 'name': '津波'}, {'code': '7', 'name': '大規模な火事'}]",159,敦賀市,敦賀市桜町７-１,北地区,未開設,136.071186,35.659141,0,1,1,1,0,1,1,1
蓬莱公園,ほうらいこうえん,指定緊急避難場所,"[{'code': '2', 'name': '洪水'}, {'code': '3', 'name': '土石流'}, {'code': '4', 'name': '高潮'}, {'code': '5', 'name': '地震'}, {'code': '7', 'name': '大規模な火事'}]",,敦賀市,敦賀市桜町７-２,北地区,常設,136.070518,35.65899,0,1,1,1,0,0,1,1
児童文化センター,じどうぶんかせんたー,指定緊急避難場所,"[{'code': '2', 'name': '洪水'}, {'code': '3', 'name': '土石流'}, {'code': '4', 'name': '高潮'}, {'code': '5', 'name': '地震'}, {'code': '6', 'name': '津波'}, {'code': '7', 'name': '大規模な火事'}]",358,敦賀市,敦賀市櫛川４２-２-１,松原地区,未開設,136.043473,35.656917,0,1,1,1,0,1,1,1
児童文化センター,じどうぶんかせんたー,指定避難所,"[{'code': '2', 'name': '洪水'}, {'code': '3', 'name': '土石流'}, {'code': '4', 'name': '高潮'}, {'code': '5', 'name': '地震'}, {'code': '6', 'name': '津波'}, {'code': '7', 'name': '大規模な火事'}]",358,敦賀市,敦賀市櫛川４２-２-１,松原地区,未開設,136.043473,35.656917,0,1,1,1,0,1,1,1
清掃センター,せいそうせんたー,指定緊急避難場所,"[{'code': '2', 'name': '洪水'}, {'code': '4', 'name': '高潮'}, {'code': '5', 'name': '地震'}, {'code': '6', 'name': '津波'}, {'code': '7', 'name': '大規模な火事'}]",,敦賀市,敦賀市櫛川８８-１-２,松原地区,未開設,136.039391,35.65982,0,0,1,1,0,1,1,1
沓見小学校,くつみしょうがっこう,指定避難所,"[{'code': '2', 'name': '洪水'}, {'code': '3', 'name': '土石流'}, {'code': '4', 'name': '高潮'}, {'code': '5', 'name': '地震'}, {'code': '6', 'name': '津波'}, {'code': '7', 'name': '大規模な火事'}]",170,敦賀市,敦賀市沓見６６-２-１０,松原地区,未開設,136.019448,35.640305,0,1,1,1,0,1,1,1
沓見小学校,くつみしょうがっこう,指定緊急避難場所,"[{'code': '2', 'name': '洪水'}, {'code': '3', 'name': '土石流'}, {'code': '4', 'name': '高潮'}, {'code': '5', 'name': '地震'}, {'code': '6', 'name': '津波'}, {'code': '7', 'name': '大規模な火事'}]",170,敦賀市,敦賀市沓見６６-２-１０,松原地区,未開設,136.019448,35.640305,0,1,1,1,0,1,1,1
敦賀気比高等学校,つるがけひこうとうがっこう,指定緊急避難場所,"[{'code': '2', 'name': '洪水'}, {'code': '3', 'name': '土石流'}, {'code': '4', 'name': '高潮'}, {'code': '5', 'name': '地震'}, {'code': '6', 'name': '津波'}, {'code': '7', 'name': '大規模な火事'}]",836,敦賀市,敦賀市沓見１６４-１,松原地区,未開設,136.030549,35.645057,0,1,1,1,0,1,1,1
敦賀気比高等学校,つるがけひこうとうがっこう,指定避難所,"[{'code': '2', 'name': '洪水'}, {'code': '3', 'name': '土石流'}, {'code': '4', 'name': '高潮'}, {'code': '5', 'name': '地震'}, {'code': '6', 'name': '津波'}, {'code': '7', 'name': '大規模な火事'}]",836,敦賀市,敦賀市沓見１６４-１,松原地区,未開設,136.030549,35.645057,0,1,1,1,0,1,1,1
敦賀市総合運動公園,つるがしそうごううんどうこうえん,指定緊急避難場所,"[{'code': '2', 'name': '洪水'}, {'code': '3', 'name': '土石流'}, {'code': '4', 'name': '高潮'}, {'code': '5', 'name': '地震'}, {'code': '6', 'name': '津波'}, {'code': '7', 'name': '大規模な火事'}]",,敦賀市,敦賀市沓見１４9-１,松原地区,未開設,136.033663,35.640847,0,1,1,1,0,1,1,1
津内緑地,つないりょくち,指定緊急避難場所,"[{'code': '3', 'name': '土石流'}, {'code': '4', 'name': '高潮'}, {'code': '5', 'name': '地震'}, {'code': '6', 'name': '津波'}, {'code': '7', 'name': '大規模な火事'}]",,敦賀市,敦賀市津内１００-２-３,西地区,常設,136.068868,35.645465,0,1,1,1,0,1,0,1
中郷小学校,なかごうしょうがっこう,指定避難所,"[{'code': '2', 'name': '洪水'}, {'code': '4', 'name': '高潮'}, {'code': '5', 'name': '地震'}, {'code': '6', 'name': '津波'}, {'code': '7', 'name': '大規模な火事'}]",282,敦賀市,敦賀市津内３８-１-２（岡山町1丁目）,中郷地区,未開設,136.070735,35.630942,0,0,1,1,0,1,1,1
中郷小学校,なかごうしょうがっこう,指定緊急避難場所,"[{'code': '2', 'name': '洪水'}, {'code': '4', 'name': '高潮'}, {'code': '5', 'name': '地震'}, {'code': '6', 'name': '津波'}, {'code': '7', 'name': '大規模な火事'}]",282,敦賀市,敦賀市津内３８-１-２（岡山町1丁目）,中郷地区,未開設,136.070735,35.630942,0,0,1,1,0,1,1,1
津内公園,つないこうえん,指定緊急避難場所,"[{'code': '3', 'name': '土石流'}, {'code': '4', 'name': '高潮'}, {'code': '5', 'name': '地震'}, {'code': '6', 'name': '津波'}, {'code': '7', 'name': '大規模な火事'}]",,敦賀市,敦賀市津内町２丁目３-１,西地区,常設,136.071504,35.650036,0,1,1,1,0,1,0,1
清水第１公園,きよみずだい１こうえん,指定緊急避難場所,"[{'code': '2', 'name': '洪水'}, {'code': '3', 'name': '土石流'}, {'code': '4', 'name': '高潮'}, {'code': '5', 'name': '地震'}, {'code': '6', 'name': '津波'}, {'code': '7', 'name': '大規模な火事'}]",,敦賀市,敦賀市清水町２丁目１６-１,南地区,常設,136.075575,35.649296,0,1,1,1,0,1,1,1
敦賀南小学校,つるがみなみしょうがっこう,指定避難所,"[{'code': '2', 'name': '洪水'}, {'code': '3', 'name': '土石流'}, {'code': '4', 'name': '高潮'}, {'code': '5', 'name': '地震'}, {'code': '6', 'name': '津波'}, {'code': '7', 'name': '大規模な火事'}]",258,敦賀市,敦賀市清水町１丁目１０-４０,南地区,未開設,136.076993,35.651492,0,1,1,1,0,1,1,1
